osm_id,place_type,name_default,name_ar,name_en,name_fr,lat,lon
5075661674,village,المعيصرة,المعيصرة,Maaysra,Maaysra,34.0657254,35.6684554
5075673421,village,بطحا,بطحا,Batha,Batha,33.9862408,35.6594592
5145601987,village,دورس,دورس,Duris,Douris,33.9879022,36.1796817
5147989890,village,طفيل,طفيل,Tfail,Tfail,33.8499677,36.3668019
5147996922,village,معربون,معربون,Maaraboun,Maaraboun,33.8516975,36.1887664
5148001687,village,مجدلون,مجدلون,Majdalun,Majdalun,33.9900271,36.1357719
5148014780,village,عين كفر زبد,عين كفر زبد,Ain Kafr Zabad,Ain Kafer Zabad,33.7960892,36.0039299
5148014781,village,الفوعة,الفوعة,Al Faua,Al Faua,33.7804671,35.9683209
5153831103,village,نابيه,نابيه,Nabay,Nabay,33.8990416,35.6188774
5153849338,village,قنابة,قنابة,Qennabet Broummana,Qennabet Broummana,33.8947135,35.6178474
5153851407,village,جدايل,جدايل,Jeddayel,Jeddayel,34.1635848,35.6486499
5153870376,village,طاريا,طاريا,Taraya,Taraya,33.9835275,36.0237784
5155716446,village,دير سريان,دير سريان,Deir Siriane,Deir Siriane,33.2920997,35.5002379
5155720617,town,الطيبة,الطيبة,Et Taibeh,Et Taibeh,33.2749784,35.5205286
5157508270,village,كفر تبنيت,كفر تبنيت,Kafr Tibnit,Kfar Tebnit,33.3499782,35.5111384
5161344803,village,صغبين,صغبين,Saghbine,Saghbine,33.6120907,35.6971872
5161354452,village,باب مارع,باب مارع,Bab Maraa,Bab Maraa,33.5825045,35.6804096
5161364926,village,عين مجدلين,عين مجدلين,Ain Majdalaine,Ain Majdalaine,33.5224617,35.6022423
5162496237,village,متين,متين,Mtein,Mtein,33.893066,35.7436538
5173100525,village,كفريا,كفريا,Kafrayya,Kefraya,33.6660868,35.7374833
5173469391,suburb,بوابة حارة العين,بوابة حارة العين,,,33.6492303,35.4431776
5173469392,suburb,بوابة البزري,بوابة البزري,,,33.6499088,35.4426254
5173469393,suburb,بوابة السباع,بوابة السباع,,,33.6495179,35.4425257
5173469394,suburb,قلعة عنوز,قلعة عنوز,,Qalaat Anouz,33.6452069,35.4389572
5173469395,suburb,المسيل,المسيل,,El Msîl,33.6458493,35.4407498
5173554442,suburb,البساتين,البساتين,,,33.6465582,35.4420051
5173554443,suburb,المراح,المراح,,,33.6464055,35.4544753
5173554444,suburb,خندق مرهج,خندق مرهج,,,33.6454847,35.4528522
5173554446,suburb,الناعورة,الناعورة,,Nâoûra,33.6439222,35.4441601
5173554450,suburb,المحورية,المحورية,,,33.6481405,35.4418153
5173799217,suburb,خلة معاد,خلة معاد,,Khallet Maad,33.6410834,35.4434933
5173799218,suburb,المحافر,المحافر,,,33.6510362,35.4461559
5173799219,suburb,الحفة,الحفة,,El Haffé,33.6459289,35.4391962
5173799220,suburb,الشورة,الشورة,,,33.6506259,35.4459395
5173799535,suburb,كرمومة,كرمومة,,,33.653437,35.4380111
5173799540,suburb,الميدان,الميدان,,Le Maïdan,33.6499853,35.4377417
5173799562,suburb,الصوانة,الصوانة,,Es Saouâné,33.6402143,35.4326131
5173799564,suburb,حواكير السلطي,حواكير السلطي,,,33.6523053,35.4406993
5173799565,suburb,خلة النافوش,خلة النافوش,,,33.6499149,35.4461356
5173799566,suburb,المطلات,المطلات,,,33.6488836,35.448946
5173799568,suburb,تحت المنزول,تحت المنزول,,,33.6504236,35.4409516
5173799576,suburb,البلايط,البلايط,,El Blâyet,33.6455313,35.4400449
5173799577,suburb,قلعة النواويس,قلعة النواويس,,Qalaat Naouâouîs,33.6428929,35.4410587
5173799594,suburb,ساحة النعصة,ساحة النعصة,,,33.6417066,35.4458073
5173799596,suburb,كرم وادي قصب,كرم وادي قصب,,,33.6501112,35.4476406
5173799614,suburb,عبدو الصحرا,عبدو الصحرا,,Aabdou es Sahra,33.6431545,35.4398585
5173799617,suburb,ضهر الحٍيص,ضهر الحٍيص,,,33.642699,35.4457004
5173820866,suburb,جل عمر,جل عمر,,,33.6448287,35.451718
5173820867,suburb,كروم مسرج,كروم مسرج,,Kroûm Mesrej,33.6457364,35.4349656
5173820868,suburb,وادي زوين,وادي زوين,,,33.6489441,35.4433132
5173820869,suburb,المنقب,المنقب,,,33.646487,35.4472508
5173820870,suburb,كرم الشيخ يوسف,كرم الشيخ يوسف,,Karm ech Cheïkh Yoûssef,33.6537162,35.4393466
5173820872,suburb,خندق حديد,خندق حديد,,,33.6415959,35.427964
5173820873,suburb,خلة سرسق,خلة سرسق,,,33.6477964,35.4291074
5173820874,suburb,قلعة بو عارف,قلعة بو عارف,,Qalaat Bou Aarif,33.6469662,35.4306819
5173820875,suburb,خلة الشعار,خلة الشعار,,Khallat ach Chaar,33.6519753,35.4301862
5176131909,village,مشتى حمود,مشتى حمود,Machta Hammoud,Machta Hammoud,34.6331581,36.3261395
5176838951,suburb,مغارة الملح,مغارة الملح,,,33.6389917,35.4360716
5176838952,suburb,كسارغيض,كسارغيض,,Ksâr Ghaid,33.6409517,35.4396547
5176838954,suburb,كرم ضرار,كرم ضرار,,,33.6417462,35.4440513
5176838956,suburb,الجرينة,الجرينة,,,33.6533259,35.437125
5176838959,suburb,كرم الكردوش,كرم الكردوش,,,33.6508726,35.4386378
5176838960,suburb,خلة عويد,خلة عويد,,,33.652714,35.4332488
5176838961,suburb,البطمة,البطمة,,,33.6542335,35.433214
5176838963,suburb,خلة عسول,خلة عسول,,Khallet Assoul,33.6455891,35.4278624
5176838964,suburb,المستوية,المستوية,,,33.6509933,35.437334
5176838965,suburb,توتات الحامض,توتات الحامض,,Toûtât al Hamid,33.6373768,35.4282733
5176838966,suburb,خلة البومة,خلة البومة,,,33.6472987,35.4269193
5177890343,village,صاليما,صاليما,Salima,Salima,33.8727474,35.6967571
5177895635,village,قرنايل,قرنايل,Qarnayel,Qarnayel,33.8557575,35.7275668
5191507381,village,الخريبة,الخريبة,El Khraibe,El Khraibe,33.8728059,36.1634234
5191514510,village,حام,حام,Ham,Ham,33.8721046,36.20288
5194520937,village,كفرا,كفرا,Kafra,Kafra,33.1698334,35.3454852
5194520938,village,ياطر,ياطر,Yatar,Yatar,33.1554633,35.3317416
5194593668,village,قرحا,قرحا,Qarha,Qarha,34.6219164,36.444633
5200551812,town,ذوق الخراب,ذوق الخراب,Zouk el Kharab,Zouk El Kharab,33.9436277,35.6013561
5200611894,neighbourhood,الجسر,الجسر,Jisr,Jisr,33.9019548,35.5360266
5211271261,village,عيتنيت,عيتنيت,Aaitanit,Aaitanit,33.5612676,35.6706393
5211280727,village,تعنايل,تعنايل,Taanayel,Taanayel,33.7960714,35.8720779
5213111834,village,العريضة,العريضة,El Aarida,El Aarida,34.6328716,35.9786571
5213119029,village,كنيسة,كنيسة,Kanisa,Knaisse,34.6006977,36.4390218
5213119030,village,السماقية,السماقية,As Sammaqiya,As Sammaqiya,34.6390782,36.0027015
5214819546,village,كرم سدة,كرم سدة,Karm Sadda,Karm Sadda,34.3064342,35.8934346
5214828023,village,كفر فو,كفر فو,Kfarfou,Kfarfou,34.3170274,35.8819827
5214831031,village,رأس كيفا,رأس كيفا,Ras Kifa,Ras Kifa,34.3113792,35.8695079
5214834447,village,كوسبا,كوسبا,Kousba,Kousba,34.2983659,35.8503349
5214837036,village,كفر عقا,كفر عقا,Kfar Aaqqa,Kfar Aaqqa,34.3037018,35.8361869
5214837732,village,طورزا,طورزا,Tourza,Tourza,34.2829326,35.8980341
5214839079,village,قنات,قنات,Qnat,Qnat,34.2529047,35.8954383
5214843174,village,عيناتا,عيناتا,Ainata,Ainata,34.1867531,36.0816815
5217165368,village,تل البيرة,تل البيرة,Tall al Bira,Tall al Bira,34.6226336,36.0587489
5217171899,village,تل بيبي,تل بيبي,Tall Bibi,Tall Bibi,34.6169909,36.0066053
5222878393,village,الكنيسة,الكنيسة,Al Kanisa,Al Kanisa,34.6187544,36.0212297
5222881684,village,المغراق,المغراق,Al Maghraq,Al Maghraq,34.6100037,36.0185689
5222885189,village,حكر الضهري,حكر الضهري,Hokr Ed Dahri,Hokr ed Dahri,34.629958,36.0235035
5226861115,village,عين زبدة,عين زبدة,Ain Zebde,Ain Zebde,33.6221731,35.7036285
5226873761,town,قرعون,قرعون,Qaraoun,Qaraoun,33.5632423,35.72039
5226877350,town,بعلول,بعلول,Baaloul,Baaloul,33.5880555,35.7478055
5226880848,village,لالا,لالا,Lala,Lala,33.6008839,35.7629472
5230963141,village,عاقورة,عاقورة,Aaqoura,Aakoura,34.1211831,35.9029559
5236986413,village,دوما,دوما,Douma,Douma,34.2045724,35.8407282
5236986936,village,حرايق,حرايق,Hrayeq,Hrayek,34.20655,35.8544289
5236992666,village,بشعلة,بشعلة,Bchaaleh,Bchaaleh,34.2039356,35.8273607
5237034479,village,بلعه,بلعه,Balaa,Balaa,34.1783564,35.8745203
5237036556,village,عبلة,عبلة,Aabla,Aabla,34.1510867,36.2740782
5237729380,village,مجدل,مجدل,Majdal,Majdal,34.2539088,35.7945084
5242915535,village,حيطورة,حيطورة,Haitoura,Haitoura,33.5193572,35.5522757
5242915536,village,قيتولي,قيتولي,Kaitouly,Kaitouly,33.5373731,35.5521643
5242945245,village,المكنونية,المكنونية,Maknounieh,Maknounieh,33.5289184,35.5476368
5247458622,locality,جسر رأس النبع,جسر رأس النبع,Ras Al Nabaa Bridge,,33.8782446,35.5073088
5247625030,town,قب إلياس,قب إلياس,Qabb Ilyas,Kab Elias,33.798492,35.8256221
5247626588,village,مكسة,مكسة,Makseh,Makseh,33.8086419,35.8307719
5247635065,village,زبدل,زبدل,Zebdol,Zebdol,33.8142223,35.8368176
5255378161,neighbourhood,Capucines,,,Capucines,34.2497065,36.0783495
5262771396,village,مار موسى,مار موسى,Mar Moussa,Mar Moussa,33.9009865,35.6861495
5262773588,village,سفيلة,سفيلة,Sufayla,Sfayla,33.8856226,35.6756129
5262775680,village,زرعون,زرعون,Zaraaoun,Zaraaoun,33.89591,35.7091254
5272284254,town,مقنة,مقنة,Maqnah,Maqna,34.0774297,36.2064636
5272288747,village,شعت,شعت,Shaat,Chaat,34.1418501,36.2317809
5272289492,village,دير عشاير,دير عشاير,Dayr Al Aachayer,Deïr el Aachâyer,33.5565596,36.0106623
5273978140,village,ريحان,ريحان,Rihan,Rihan,33.4389263,35.5632591
5285840836,neighbourhood,عين التينة,عين التينة,Ain El Tineh,Ain El-Tiné,33.8864309,35.4805505
5288416669,village,تنورة,تنورة,Tannoura,Tannoura,33.4734986,35.8015547
5288420441,village,بكيفا,بكيفا,Bakkifa,Bakkifa,33.4944064,35.8199774
5288430207,village,النبعات,النبعات,Nabaat,Nabaat,33.4889521,35.7551976
5288450721,village,ثلثاتة,ثلثاتة,Toultata,Toultata,33.495841,35.7466015
5290181107,neighbourhood,تلة الخيّاط,تلة الخيّاط,Tallet Khayat,Tallet Khayat,33.8821379,35.4869342
5290191215,neighbourhood,دار الفتوى,دار الفتوى,Dar Al Fatwa,Dar El Fatoua,33.8859589,35.4880285
5290198108,neighbourhood,الوطى,الوطى,Wata El Moussaitbeh,Wata El Moussaitbeh,33.8794747,35.4937363
5322584625,village,عيتيت,عيتيت,Aytit,Aytit,33.2249659,35.3060084
5322872469,town,بر إلياس,بر إلياس,Bar Elias,Bar Elias,33.7743538,35.9043906
5322877368,village,تربل,تربل,Terbol,Terbol,33.8182589,35.9847944
5322892876,village,معاملتين,معاملتين,Maameltein,Maameltein,34.0089691,35.6455516
5322895997,village,غدير,غدير,Ghadir,Ghadir,33.9774972,35.6343423
5323571622,village,قانا,قانا,Qana,Qana,33.20895,35.2984588
5328083752,village,المعيزية,المعيزية,El Maaiziye,El Maaiziye,34.4020942,35.9128529
5328083760,town,زغرتا,زغرتا,Zgharta,Zgharta,34.3935513,35.8957725
5341508424,village,شويفات,شويفات,Shoueifat,Choueifat,33.8169808,35.5161455
5345647299,village,جرمق,جرمق,Jarmaq,Jarmaq,33.3883164,35.5402846
5348899536,village,بسوس,بسوس,Bsous,Bsous,33.8170777,35.5800643
5348907834,town,بشامون,بشامون,Beshamoun,Bechamoun,33.7819483,35.5315831
5348916658,town,الكحالة,الكحالة,Kahale,Kahale,33.8226878,35.5829141
5348920941,village,رملية,رملية,Ramlieh,Ramlieh,33.7477813,35.6482207
5348933838,village,صوفر,صوفر,Sawfar,Sawfar,33.8020548,35.7012197
5348937869,village,سوق الغرب,سوق الغرب,Souk El Gharb,Souk El Gharb,33.7900253,35.5717492
5348981067,village,لقلوق,لقلوق‎,Laqlouq,Laqlouq,34.1388062,35.8734628
5348984477,village,يانوح,يانوح,Yanouh,Yanouh,34.1005821,35.884037
5348987600,village,حجولا,حجولا,Hjoula,Hjoula,34.1339594,35.7442889
5351650373,village,حبوس,حبوس,Hbous,Hbous,33.9294493,35.6417942
5351665618,village,عين عار,عين عار,Ain Aar,Ain Aar,33.9228105,35.6448612
5351704868,village,قرنة شهوان,قرنة شهوان,Qornet Shahwane,Qornet Chahouane,33.9152691,35.6259691
5351712164,village,زكريت,زكريت,Zakrit,Zakrit,33.9364451,35.6319498
5353032323,village,دير طاميش,دير طاميش,Deir Tamiche,Deir Tamiche,33.9401345,35.6209259
5353038496,village,مزرعة يشوع,مزرعة يشوع,Mazraat Yachou,Mazraat Yachou,33.9300335,35.6327031
5353054074,village,مزرعة دير عوكر,مزرعة دير عوكر,Mazraet Deir Aoukar,Mazraet Deir Aoukar,33.9318808,35.6078171
5355010598,village,دير مار عبدا المشمر,دير مار عبدا المشمر,Mar Abda El Mchammar,Mar Abda El Mchammar,33.942639,35.6331253
5355042481,village,حارة البلان,حارة البلان,Haret El Belleni,Haret El Belleni,33.9403083,35.6002047
5355185648,village,قرنة الحمرا,قرنة الحمرا,Kornet El Hamra,Kornet El Hamra,33.9359544,35.6480169
5355362442,village,مزرعة الحضيرة,مزرعة الحضيرة,Mazraet El Hadira,Mazraet El Hadira,33.9307238,35.6056671
5355552898,village,الرابية,الرابية,Rabieh,Rabieh,33.9191383,35.6056529
5355691930,village,غبالة,غبالة,Ghbaleh,Ghbaleh,34.0536947,35.7227244
5364668126,village,غلبون,غلبون,Ghalboun,Ghalboun,34.1738231,35.7053353
5375664522,village,بحنس,بحنس,Bhannes,Bhannes,33.9050682,35.6566387
5382839487,village,جعيتا,جعيتا,Jeita,Jeita,33.9509506,35.6447525
5394567339,village,كفر حونة,كفر حونة,Kfarhouna,Kfarhouna,33.4939236,35.5850987
5396519732,village,بريصا,بريصا,Brissa,Brissa,34.4434207,36.3161476
5416848707,village,شملان,شملان,Chemlane,Chemlane,33.7817121,35.5455332
5416848708,village,عين عنوب,عين عنوب,Ain Anoub,Ain Anoub,33.7858185,35.5426135
5416848709,village,عيتات,عيتات,Aytat,Aytat,33.7953076,35.5575759
5416848710,village,بمكين,بمكين,Bmekkine,Bmekkine,33.7984421,35.5697952
5416848711,village,عين الرمانة,عين الرمانة,Ain El Remmaneh,Ain El Remmaneh,33.8041606,35.5886568
5416915972,village,قماطية,قماطية,Qmatiyeh,Qmatiyeh,33.802016,35.5795137
5416951814,town,خلدة,خلدة,Khalde,Khaldeh,33.7817608,35.4857182
5421813516,town,شياح,شياح,Chiyah,Chiyah,33.8652121,35.5179838
5421872500,town,غبيري,غبيري,Ghobeiry,Ghobeiry,33.8597545,35.5056707
5421895959,town,حازمية,حازمية,Hazmieh,Hazmiyeh,33.8540992,35.5373999
5421906316,town,فرن الشباك,فرن الشباك,Forn el Chebbak,Forn el Chebbak,33.8719938,35.5222897
5427923144,village,بيت شباب,بيت شباب,Beit Chabab,Beit Chabab,33.9275343,35.6723258
5431793311,village,بوشرية,بوشرية,Bauchrieh,Bauchrieh,33.8894594,35.5548666
5431813171,village,جل الديب,جل الديب,Jal El Dib,Jal el Dib,33.9085375,35.5818721
5435414917,village,عجلتون,عجلتون,Ajaltoun,Ajaltoun,33.9651447,35.6856246
5451385460,village,كفر حيم,كفر حيم,Kfar Him,Kfar Him,33.6880305,35.5232245
5455083701,village,عقيبة,عقيبة,Okaibe,Okaibe,34.0567157,35.6450875
5463226434,village,ميسات,ميسات,Maisat,Maisat,33.2626526,35.6193188
5463227721,town,دير الأحمر,دير الأحمر,Deir El Ahmar,Deir El Ahmar,34.1250724,36.1312578
5477073477,town,بنت جبيل,بنت جبيل,Bint Jbail,Bent Jbaïl,33.1195382,35.4327933
5503602736,village,الحدث,الحدث,Hadath,Hadath,33.8349983,35.5363297
5503602737,village,سلعاتا,سلعاتا,Selaata,Selaata,34.2797548,35.664593
5509895288,village,عيتا الشعب,عيتا الشعب,Ayta Ash Shab,Aita Ech Chaab,33.0991247,35.340805
5509898226,town,رميش,رميش,Rmeish,Rmaïch,33.0777979,35.3678431
5519291336,village,شبعا,شبعا,Shebaa,Chebaa,33.3444753,35.7494258
5519544294,town,ميس الجبل,ميس الجبل,Meiss Ej Jabal,Meiss El Jabal,33.1699525,35.5241964
5521352152,village,الفرديس,الفرديس,Fardis,Fardis,33.3710683,35.6673999
5521352568,village,الهبارية,الهبارية,Hebbariye,Hebbariye,33.3681176,35.6961725
5522106653,town,جب جنين,جب جنين,Joub Jannine,Joub Jannine,33.626281,35.7840064
5523874137,village,فرزل,فرزل,Fourzol,Ferzol,33.8746506,35.9434266
5577388309,village,يارون,يارون,Yaroun,Yaroun,33.0810393,35.422095
5577890947,village,مارون الرأس,مارون الرأس,Maroun Al Ras,Maroun Al Ras,33.1030866,35.4449613
5578540130,village,صموخة,صموخة,Sammoukha,Sammoukha,33.0680728,35.3509441
5578640045,village,مروحين,مروحين,Marwahin,Marwahin,33.108647,35.2767362
5578640046,village,قوزح,قوزح,Qawzah,Qawzah,33.1215317,35.3400665
5580845258,village,النبي شيث,النبي شيث,Al Nabi Shayth,Al Nabi Shayth,33.8726783,36.1108887
5580845402,village,سرعين الفوقا,سرعين الفوقا,Saraain El Faouqa,Saraain El Faouqa,33.8780377,36.0927163
5590293377,village,المرج,المرج,El Marj,El Marj,33.7622531,35.8814091
5590736166,village,منيارة,منيارة,Miniara,Miniara,34.5313427,36.0595611
5595533622,village,داريا,داريا,Daraiya,Daraiya,34.3293161,35.8696314
5605013079,town,مرجعيون,مرجعيون,Marjayoun,Marjayoun,33.3592529,35.5902134
5607977623,town,عدلون,عدلون,Aadloun,Aadloun,33.4048204,35.274391
5607977624,village,مزرعة المنهلي,مزرعة المنهلي,Mazraat El Mankhale,Mazraat El Mankhale,33.4000832,35.267614
5659045412,town,أميون,أميون,Amioun,Amioun,34.3001379,35.8166528
5679639512,neighbourhood,السريج,السريج,,,33.7995446,35.8232204
5680243416,village,الصالحية,الصالحية,Es Salhiye,Es Salhiye,34.0765012,35.7124862
5680243831,village,الخرايب,الخرايب,Khrayeb,Khrayeb,34.0755177,35.7076418
5682658580,village,بصرما,بصرما,Bsarma,Bsarma,34.3341696,35.8412432
5685382447,village,تحوم,تحوم,Thoum,Thoum,34.2133549,35.6615889
5685447728,village,لبعا,لبعا,Lebaa,Lebaa,33.5477435,35.4513252
5685463073,village,صفاريه,صفاريه,Safarayh,Sfaray,33.5540382,35.5018258
5685463078,village,عين المير,عين المير,Ain El Mir,Ain El Mir,33.5404781,35.453943
5685469634,village,عنان,عنان,Anan,Anan,33.5666799,35.5089712
5685478289,village,الحمصية,الحمصية,Al Humsiyya,Homsieh,33.549961,35.5508566
5685479064,village,روم,روم,Rum,Roum,33.5513916,35.5280685
5703867828,village,حنيدر,حنيدر,Hnaider,Hnaider,34.6150151,36.4281656
5703867829,village,المجدل,المجدل,El Majdal,El Majdal,34.6285133,36.3967556
5713885428,village,المقيبلة,المقيبلة,Muqeible,Muqeible,34.6438454,36.3532686
5714245896,village,عبادية,عبادية,Aabadiye,Aabadiyeh,33.8368519,35.6215801
5714246403,village,رأس المتن,رأس المتن,Ras Al Matn,Ras Al Matn,33.848858,35.6615925
5715710459,village,شليفا,شليفا,Shlifa,Chlifa,34.0847696,36.1012673
5715710480,village,حصرون,حصرون,Hasroun,Hasroun,34.2411114,35.9812546
5729019387,village,دبين,دبين,Dibbin,Dibbin,33.3698001,35.5939154
5741941316,village,بقعاتة كنعان,بقعاتة كنعان,Beqaatet Kenaan,Beqaatet Kenaan,33.9635927,35.7685459
5750126956,village,بليدا,بليدا,Blida,Blida,33.1398279,35.5152661
5750147409,town,القبيات,القبيات,Al Qoubaiyat,Koubayat,34.568685,36.2803399
5752575749,village,أكروم,أكروم,Akrum,Akroum,34.5441285,36.3636532
5752590389,village,قنيا,قنيا,Qinia,Qenia,34.586489,36.3684265
5752592725,village,كفر تون,كفر تون,Kfar Toun,Kfar Toun,34.5587091,36.3576692
5758770637,village,البيرة,البيرة,Al Birah,Al Birah,34.587481,36.2331123
5761567171,village,دير البلمند,دير البلمند,Deir el Balamand,Deir el Balamand,34.3650265,35.7800817
5761618537,village,قلحات,قلحات,Qalhat,Qalhat,34.3565599,35.7810668
5761647631,village,زكرون,زكرون,Zakroun,Zakroun,34.3533904,35.7527771
5762346768,village,عينطورة,عينطورة,Aintoura,Aintoura,33.9598821,35.6351424
5762374926,village,فيع,فيع,Fiaa,Fiaa,34.3480329,35.7899237
5762379235,village,دار بعشتار,دار بعشتار,Darbechtar,Darbechtar,34.2731149,35.7941614
5762388374,village,مستيتا,مستيتا,Mastita,Mastita,34.1047968,35.6596375
5764388273,town,الجية,الجية,Jieh,Jieh,33.6455445,35.4036543
5773962711,village,الخنشارة,الخنشارة,Khenchara,Khenchara,33.9224809,35.7382313
5773994388,village,مرجبا,مرجبا,Marjaba,Marjaba,33.9163013,35.7535635
5774000075,town,بتغرين,بتغرين,Bteghrine,Bteghrine,33.9303973,35.7445191
5774001536,village,وطى المروج,وطى المروج,Wata El Mrouj,Wata El Mrouj,33.909964,35.7436263
5774010412,village,زغرين,زغرين,Zighrin,Zeghrine,33.9248627,35.7126104
5774016817,village,حملايا,حملايا,Himlaya,Hemlaya,33.9397127,35.7072777
5774028619,village,فريكة,فريكة,Freike,Freike,33.9345067,35.6576004
5775774910,village,قلمون,قلمون,Qalamoun,Qalamoun,34.3879308,35.7881306
5775792656,village,برسا,برسا,Barsa,Barsa,34.3882233,35.8278246
5775796711,village,عين عكرين,عين عكرين,Ain Akrine,Ain Akrine,34.287854,35.8449153
5775799090,village,بزيزا,بزيزا,Bziza,Bziza,34.2731876,35.8205685
5775864630,village,زندوقة,زندوقة,Zandouqa,Zandouqa,33.8649722,35.637567
5779148454,town,قليعات,قليعات,Qleiat,Qleiat,33.9727584,35.7142884
5779250401,village,بقعاتا,بقعاتا,Buqaata,Beqaata,34.003277,35.7286305
5780238183,village,بريتال,بريتال,Brital,Brital,33.938595,36.1470753
5780245233,village,الخضر,الخضر,Al Khudr,Al Khoudr,33.9045283,36.1210633
5782432417,town,حاصبيا,حاصبيا,Hasbaya,Hasbaya,33.3964734,35.6811724
5790210190,town,المنية,المنية,Miniyeh,Minieh,34.4757384,35.9304694
5790261444,village,عين الخروبة,عين الخروبة,Ain Al Kharruba,Ain El Kharroubeh,33.9356873,35.6999981
5799788932,town,راشيا,راشيا,Rashaya,Rashaya,33.5014243,35.8448806
5799845436,village,غزة,غزة,Ghazza,Ghazze,33.6711831,35.8276513
5799848717,village,كفر مشكي,كفر مشكي,Kfar Mishki,Kfar Mishki,33.5147473,35.7661993
5799850348,village,عين التينة,عين التينة,Ain At Tina,Ain El Tineh,33.5021232,35.6423478
5809851762,village,بيت لاهيا,بيت لاهيا,Beit Lahia,Beit Lahia,33.4840472,35.8024631
5811026372,village,كفتون‎,كفتون‎,Kaftoun,Kaftoun,34.2666746,35.7686051
5811028616,village,كفيفان,كفيفان,Kfifan,Kfifan,34.23083,35.7186074
5811031469,village,بلا,بلا,Billa,Billa,34.2652671,35.8918324
5811031494,village,حدشيت,حدشيت,Hadshit,Hadchit,34.2552661,35.9840098
5811036215,village,حصارات,حصارات,Hsarat,Hsarat,34.1663084,35.6889286
5813255388,village,قرقف,قرقف,Qarqaf,Qarqaf,34.4871227,36.0194771
5813260375,village,شدرا,شدرا,Shadra,Chadra,34.6188689,36.3202152
5813273783,village,عندقت,عندقت,Andakit,Andakit,34.5870739,36.3057649
5818159945,village,كفر قاهل,كفر قاهل,Kfar Qahel,Kfar Qahel,34.3566475,35.8491397
5818812839,village,منجز,منجز,Menjez,Menjez,34.6161982,36.248704
5818824310,village,شربيلا,شربيلا,Charbila,Charbila,34.5823954,36.1484822
5818839898,village,زبود,زبود,Zabboud,Zabboud,34.2414124,36.3190692
5818854343,village,نحلة,نحلة,Nahla,Nahla,34.0422845,36.2586059
5818863038,village,تولا,تولا,Toula,Toula,34.2004204,35.7272679
5818869443,village,بخعاز,بخعاز,Bekhaaz,Bekhaaz,34.1880045,35.6673796
5818878768,village,إده,إده,Eddeh,Eddeh,34.1417602,35.6653638
5818885310,village,عاليتا,عاليتا,Alita,Alita,34.0908612,35.6907042
5822782980,village,كوكبا,كوكبا,Kawkaba,Kawkaba,33.5284014,35.7820602
5822782996,village,عز العرب,عز العرب,Ezz El Arab,Ezz El Arab,33.5209395,35.8028185
5827129389,hamlet,جبل عين التينة,جبل عين التينة,,Jabel Aïn et Tīné,33.5072068,35.6317078
5827130398,village,مشغرة,مشغرة,Machghara,Machghara,33.5306063,35.6541446
5827796319,village,خرايب,خرايب,Kharayeb,Kharayeb,34.2402564,36.3028071
5827796367,neighbourhood,حارة الفوقي,حارة الفوقي,,,34.2421135,36.3156157
5827796380,village,حلبتا,حلبتا,Hlabta,Hlabta,34.2557211,36.2880421
5827796522,neighbourhood,قرنة العذراء,قرنة العذراء,,,34.2559414,36.2901578
5827796560,village,المعيسرة,المعيسرة,Maaysarah,Maaysarah,34.2765982,36.2924105
5829105200,town,يونين,يونين,Younine,Younine,34.0789982,36.2751575
5829105207,village,خورماتا,خورماتا,Khourmata,Khourmata,34.0873015,36.2527954
5829409457,village,ريحا,ريحا,Riha,Riha,34.1523254,36.1922096
5829411590,hamlet,كرم عقيل,كرم عقيل,Karm Aaqil,Karm Aaqil,34.141882,36.2240168
5829411676,neighbourhood,القبع,القبع,,,34.140104,36.230408
5829411686,village,رسم الحدث,رسم الحدث,Rasm El Hadeth,Rasm El Hadeth,34.1410244,36.2758048
5832182844,village,كفر قوق,كفر قوق,Kafr Quq,Kfar Qouq,33.5344612,35.892228
5832182846,hamlet,الكساير,الكساير,,,33.5341682,35.866167
5832182847,hamlet,خلة حبيبي,خلة حبيبي,,,33.5404699,35.8765056
5832183006,hamlet,الوعرات,الوعرات,,,33.5575704,35.910832
5832802679,hamlet,كوكبا السوق,أبو عرب,,,33.3840797,35.6384678
5838641455,village,حور تعلا,حور تعلا,Haour Taala,Haour Taala,33.9178997,36.1415639
5838807433,neighbourhood,قلعة التنور,قلعة التنور,,,33.9331576,36.1432124
5839816053,village,حوش بردى,حوش بردى,Haouch Barada,Haouch Barada,34.0110001,36.120528
5850107246,village,مراح الخوخ,مراح الخوخ,Mrah El Khaoukh,Mrah El Khaoukh,34.5874382,36.3546207
5850107277,hamlet,تلة جورة النجاص,تلة جورة النجاص,,Tallet Jouret en Njas,34.5763622,36.3589126
5850107796,neighbourhood,تلة البلاط,تلة البلاط,,Tallet el Blat,34.5571149,36.350705
5852580191,town,البازورية,البازورية,Al Bazuriya,Al Bazuriya,33.2533555,35.2713871
5854187663,village,عيحا,عيحا,Ayha,Ayha,33.5010757,35.877613
5857341151,village,النبي رشاد,النبي رشاد,Nabi Rashad,Nabi Rachad,33.9938614,36.0382163
5857343327,village,كفر دان,كفر دان,Kfar Dane,Kfar Dane,34.0113584,36.0473189
5859539187,village,عبري,عبري,Aabri,Aabri,34.0754513,35.7841533
5859557747,village,قطين,قطين,Qattine,Qattine,34.0244858,35.7061329
